ID,Age,Education,Marital Status,Parental Status,Children,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,Web Engagement
3439,43,0,1,1,2,56721,296,606,64,157,6,39,6,13,75,4,1,5,5,0,10
1506,40,0,0,1,2,42160,140,366,26,48,9,45,3,15,20,2,1,4,4,0,8
232,50,0,0,1,1,61559,530,347,8,279,83,88,32,14,34,4,2,10,1,0,7
8876,52,1,1,1,2,33629,152,690,49,132,0,16,0,0,4,3,1,4,5,0,12
4500,24,1,1,0,0,68682,1598,266,56,919,0,505,99,30,45,4,9,10,1,0,6
9739,52,0,0,1,1,34377,114,526,55,62,0,22,3,1,26,2,2,2,2,0,9
10395,29,2,0,1,1,8940,101,676,25,1,45,3,4,6,42,3,1,3,3,0,11
1176,42,0,1,1,1,26228,25,280,50,2,6,4,3,1,9,1,0,2,1,0,9
1627,58,2,0,0,0,77297,789,519,84,408,61,109,48,122,41,5,7,9,1,1,9
938,34,0,1,1,2,40211,87,334,30,51,1,7,2,1,25,2,1,2,2,1,10
2740,57,1,0,1,2,33438,90,280,81,62,1,16,3,2,6,2,1,4,4,0,7
257,56,1,1,1,1,75032,1215,427,74,952,12,180,47,12,12,5,4,9,2,0,8
4058,60,1,0,0,0,61284,811,260,76,618,15,106,20,7,45,11,2,8,1,1,17
7736,29,0,1,1,1,22518,61,615,36,11,7,12,2,2,27,2,1,2,2,1,7
8210,40,1,1,1,1,54730,405,318,64,318,3,17,4,7,56,4,1,8,5,0,8
833,60,1,1,1,2,38452,72,91,62,56,0,14,0,0,2,3,0,3,3,0,10
6230,44,0,0,1,2,44421,189,499,53,110,5,59,7,1,7,5,0,4,5,0,13
7325,29,1,1,1,1,38197,40,365,86,23,0,11,2,1,3,1,0,3,1,0,6
1307,37,0,0,1,1,41986,63,140,15,27,5,8,8,3,12,3,0,4,3,0,7
1502,32,0,1,1,1,28427,52,465,67,18,3,19,3,3,6,2,0,3,2,0,10
6211,39,1,1,1,1,37395,39,58,47,18,0,9,0,1,11,1,0,3,1,0,7
843,44,0,1,1,1,64722,805,34,47,303,0,280,60,147,15,8,2,11,4,0,14
4174,59,1,1,1,1,55249,130,73,81,97,1,19,2,0,11,2,1,4,1,0,5
9757,43,0,1,0,0,84906,1631,268,98,997,15,414,99,30,76,5,6,12,1,3,7
6918,26,0,1,1,1,28691,34,360,56,5,4,13,8,0,4,1,0,3,1,0,9
286,63,0,0,1,2,44213,152,212,48,95,11,35,0,4,7,2,1,5,4,0,8
11086,31,2,0,1,1,25707,21,162,18,1,6,2,3,6,3,1,0,3,1,0,8
1921,48,1,1,1,3,59062,71,269,74,46,1,12,3,0,9,2,0,3,2,0,6
4138,53,0,0,1,1,76624,899,36,68,411,106,147,54,115,66,5,10,7,1,1,6
7718,68,1,1,0,0,66000,711,70,36,244,51,270,101,0,45,1,3,5,1,0,2
1291,37,1,1,1,1,27683,351,694,90,152,9,121,12,12,45,6,2,4,4,0,14
6862,44,0,0,0,0,1730,8,42,65,1,1,3,1,1,1,0,0,0,15,0,20
4136,23,2,0,1,1,7500,119,573,63,10,17,18,8,26,40,3,2,2,4,0,12
803,47,0,1,1,2,40521,21,450,82,12,0,5,0,0,4,0,1,2,1,0,5
4298,42,1,1,1,1,20427,10,97,63,5,0,4,0,0,1,1,0,2,1,0,9
10833,40,0,1,1,1,65106,973,36,55,790,19,133,12,0,19,8,3,13,3,1,14
9606,50,1,1,0,0,69969,1536,306,64,882,29,514,38,29,44,4,2,6,1,2,7
8534,63,0,1,1,2,67433,992,348,51,615,28,259,12,48,30,6,5,13,4,1,10
5153,48,1,1,1,1,77766,1529,492,97,1004,59,265,115,59,27,11,10,11,2,1,17
961,43,0,1,1,1,74716,860,290,92,133,27,421,13,195,71,7,3,5,2,0,11
5011,52,0,0,1,1,68118,928,254,51,595,23,123,10,23,154,8,9,4,2,0,14
6653,45,1,1,1,2,55158,418,699,72,293,0,87,4,11,23,7,2,5,4,0,14
9094,60,2,1,1,1,62972,587,695,39,313,15,47,20,0,192,7,4,3,2,0,13
810,40,0,1,1,1,74190,641,48,49,151,81,86,168,91,64,4,2,11,2,0,6
5493,39,0,1,1,2,39356,23,102,21,15,0,2,0,0,6,1,0,2,1,1,7
2147,46,0,1,0,0,76653,2279,317,91,736,63,946,219,189,126,4,7,11,1,2,6
5107,42,1,0,1,2,35860,49,41,37,15,0,8,4,2,20,1,1,2,2,1,6
3979,32,1,0,0,0,90687,1779,403,98,982,17,672,23,34,51,6,2,8,1,1,8
6049,33,1,1,0,0,73450,1804,206,85,1142,51,415,90,69,37,7,8,11,1,2,10
8147,55,0,1,1,2,31454,48,358,40,28,0,11,0,0,9,2,0,3,3,0,10
1857,63,0,0,1,2,47139,83,115,2,46,0,12,0,2,23,2,1,2,2,0,9
3910,40,0,0,0,0,83829,1862,264,78,897,161,430,186,161,27,4,7,6,0,3,5
5207,52,1,1,1,2,53378,793,643,41,489,6,152,8,6,132,9,4,6,10,0,17
11114,45,0,1,1,1,19656,84,506,94,25,4,9,6,8,32,2,1,3,3,0,9
5429,67,1,1,1,1,45579,183,313,10,145,1,33,2,1,1,4,1,4,1,0,10
9400,57,2,0,0,0,85485,1383,8,73,630,26,611,44,18,54,6,6,6,1,0,8
1740,71,0,1,0,0,55956,999,83,22,760,38,104,50,9,38,7,3,4,2,1,11
7488,52,1,0,1,1,64191,825,523,30,420,15,186,151,38,15,5,3,13,3,0,8
195,43,0,0,1,1,38808,246,672,21,125,17,52,3,19,30,5,1,4,4,1,13
635,49,1,1,1,2,57183,610,467,51,464,5,64,7,0,70,9,1,7,8,0,17
7527,47,1,0,1,1,23748,76,585,97,6,6,29,12,15,8,2,1,3,3,0,10
10319,44,0,1,1,1,66303,1286,488,56,1090,12,96,16,12,60,3,4,11,4,1,11
2296,40,1,1,1,1,37368,30,195,4,3,2,11,2,2,10,1,0,2,1,1,7
10637,51,0,1,1,3,40800,99,544,77,24,0,27,8,30,10,3,0,3,2,0,10
2931,37,0,0,0,0,71847,1192,646,95,737,21,106,55,63,210,6,7,9,0,1,9
907,40,0,1,1,1,46149,362,212,36,254,6,71,4,0,27,5,1,7,5,0,10
3698,32,0,1,0,0,78687,2130,689,13,817,185,687,145,55,241,4,6,8,1,1,6
9516,44,2,0,0,0,49118,1229,680,90,620,54,239,99,98,119,9,7,10,2,2,16
679,58,1,1,1,2,37633,38,647,49,13,4,20,0,0,1,1,0,3,2,0,10
7384,64,1,1,0,0,39767,485,343,18,113,61,204,34,26,47,7,1,7,2,0,15
5043,64,2,1,0,0,26997,434,601,89,7,23,78,133,49,144,4,2,5,2,0,11
5267,45,0,0,1,1,33986,44,472,43,16,2,18,2,1,5,1,0,3,1,0,8
339,43,1,1,1,1,57091,496,583,82,462,0,24,6,0,4,9,2,5,2,1,16
2516,46,2,1,1,2,46831,78,386,84,22,2,10,6,4,34,1,2,2,2,0,5
9010,43,1,1,0,0,83151,2346,504,80,968,147,842,137,42,210,5,7,10,1,3,7
378,44,0,1,0,0,52531,794,546,68,283,112,151,51,72,125,7,2,10,2,0,13
4808,59,0,1,0,0,15759,17,297,12,1,2,5,6,0,3,1,0,2,1,0,8
5068,44,0,0,1,1,22804,26,333,75,14,1,7,2,1,1,2,0,2,1,0,11
7628,42,2,1,1,1,43050,76,103,10,30,5,24,6,3,8,2,0,4,2,0,7
7128,38,1,0,1,2,42997,15,204,91,4,0,5,0,1,5,1,0,2,1,0,8
2811,52,1,0,1,2,48918,62,78,21,52,0,9,0,0,1,1,0,4,2,0,5
3551,61,1,1,1,1,60033,198,92,28,62,1,57,19,11,48,2,1,5,2,0,4
1663,37,1,1,1,1,34043,49,247,97,20,2,14,3,0,10,2,0,2,1,0,11
5543,49,0,1,1,1,57811,802,370,49,545,7,114,37,21,78,7,2,11,5,1,12
1577,69,0,1,0,0,78569,1736,130,14,558,79,622,207,175,95,4,6,4,1,1,5
10641,37,0,0,1,2,7500,57,549,5,6,5,4,13,4,25,2,1,3,4,0,8
5336,44,1,1,1,1,157733,59,390,37,39,1,9,2,0,8,1,0,1,0,0,2
6024,62,0,1,0,0,94384,2302,482,62,1111,24,790,160,45,172,5,8,5,0,3,7
1878,30,2,1,0,0,23148,37,131,83,4,6,8,6,3,10,2,0,3,1,0,9
3099,45,0,0,1,2,44267,310,489,48,183,5,65,3,5,49,5,2,4,5,0,14
6055,36,0,1,0,0,71626,1305,605,94,546,72,376,94,145,72,5,5,8,1,1,8
5841,49,0,1,1,1,60894,832,366,61,606,7,155,10,0,54,10,3,8,5,0,17
3972,39,0,1,1,2,50200,401,452,70,266,6,51,8,6,64,7,1,5,6,0,15
4394,50,1,1,0,0,81051,1501,37,43,1142,29,249,38,29,14,5,5,12,1,2,7
5758,33,0,1,0,0,65169,1189,166,23,1074,0,69,0,0,46,10,4,13,1,4,16
6658,43,0,1,1,1,59868,1194,342,37,771,51,154,54,10,154,11,2,12,7,0,17
4603,55,1,1,1,1,65695,656,149,50,371,32,189,0,58,6,5,4,10,2,0,9
8427,59,1,0,0,0,64857,1540,583,78,556,14,717,210,0,43,7,5,10,1,0,11
10260,50,1,1,1,1,45143,311,307,74,202,5,74,11,5,14,6,1,5,3,0,13
7143,60,2,1,1,1,74805,820,235,14,209,162,209,41,162,37,4,7,10,5,0,6
8789,26,2,1,1,1,59060,274,169,77,35,40,111,36,40,12,3,1,7,3,0,7
6197,53,1,0,1,2,27238,57,435,39,37,0,17,0,0,3,3,0,3,3,0,12
4554,50,0,1,1,1,47009,448,271,89,171,45,73,59,10,90,3,2,8,4,0,7
4937,42,2,1,1,2,46094,44,19,62,12,2,20,3,2,5,1,0,3,1,0,8
1920,43,0,1,1,2,40321,102,335,59,44,4,21,6,0,27,3,0,3,2,0,10
8749,31,0,1,1,1,37235,61,148,68,20,2,9,4,6,20,1,1,2,1,0,5
1650,55,1,1,0,0,81843,1643,433,13,779,86,537,34,69,138,5,9,12,1,0,8
10377,57,1,1,1,1,46692,397,388,37,170,6,97,24,12,88,6,1,5,3,0,12
9206,47,0,1,1,1,77382,1121,173,36,491,48,231,112,105,134,5,7,12,2,1,6
10971,38,0,0,1,2,37774,473,664,28,173,8,107,7,2,176,7,2,3,4,1,16
6398,41,2,1,1,1,18393,50,92,2,7,10,13,16,0,4,3,0,3,2,0,11
9212,53,1,1,1,1,72828,1678,500,17,1205,0,235,19,14,205,6,3,13,6,0,13
7937,33,0,1,0,0,24711,58,72,86,10,7,25,6,3,7,3,0,3,1,0,10
839,40,1,1,1,1,45503,170,277,54,97,4,44,6,1,18,3,1,4,1,0,8
4246,33,1,0,0,0,6560,373,199,2,67,11,26,4,3,262,1,0,1,0,0,18
158,70,1,1,0,0,71604,1196,224,3,345,53,528,98,75,97,8,3,5,1,1,12
4832,36,0,1,1,1,27244,101,114,84,6,5,17,3,24,46,2,2,2,2,0,9
5621,46,0,1,1,2,48752,316,564,8,73,57,100,71,15,0,6,1,5,5,0,15
1945,53,0,1,1,1,71434,1400,284,4,711,36,217,172,96,168,7,4,7,3,2,11
5147,67,0,0,0,0,90842,1424,335,57,774,70,118,182,187,93,4,9,13,1,0,5
2535,37,1,1,1,1,88097,844,680,24,163,0,480,0,126,75,6,5,8,1,3,15
11039,40,0,1,1,1,51948,311,285,51,82,33,54,71,30,41,5,2,4,2,0,10
9495,33,0,1,0,0,71853,1149,417,29,358,108,413,141,97,32,2,8,6,1,0,3
9635,32,1,1,0,0,35876,129,70,13,66,2,40,4,3,14,3,1,3,1,0,9
2173,63,0,0,1,1,40049,32,256,23,13,6,7,0,3,3,1,0,3,1,0,7
942,33,0,0,1,1,39660,299,690,36,139,13,78,20,13,36,7,1,3,3,0,16
9386,53,0,1,1,1,50127,320,31,88,274,0,21,4,6,15,5,1,6,1,1,11
5510,38,1,1,1,1,43263,441,585,2,262,6,61,0,10,102,5,2,6,3,0,10
873,66,1,1,1,2,62845,1178,636,3,1099,0,45,0,0,34,3,4,10,11,1,11
2253,25,0,1,0,0,18929,85,498,15,32,0,8,23,4,18,1,0,4,1,0,7
5181,33,2,0,1,1,24367,24,466,58,2,4,2,0,11,5,1,0,2,1,0,10
979,40,0,0,1,1,33249,112,494,11,6,10,21,19,14,42,2,1,3,2,0,8
10390,56,2,1,1,1,26887,30,504,27,6,7,4,3,4,6,1,0,3,1,0,7
4698,32,1,1,0,0,50150,410,374,32,135,46,92,65,61,11,5,2,7,2,0,10
7793,39,0,1,1,1,62061,800,302,12,641,7,84,0,30,38,10,4,7,3,1,16
1745,53,1,0,0,0,85696,1313,422,88,714,76,395,116,0,12,4,6,9,1,0,5
10590,59,1,1,0,0,76542,1483,456,91,794,73,573,0,29,14,4,8,10,1,0,6
5080,22,0,0,0,0,70515,1258,251,12,420,0,452,182,64,140,6,6,4,1,0,8
8369,28,0,1,1,1,18227,28,598,21,1,2,7,4,3,11,0,1,2,1,0,8
5232,50,0,1,1,1,69139,227,153,23,86,12,75,33,15,6,4,1,5,1,0,8
2407,33,0,1,0,0,69109,1555,597,10,823,25,459,124,29,95,6,6,7,1,1,10
3834,53,0,0,1,1,69627,861,469,35,231,161,215,171,30,53,8,2,11,2,0,13
7912,37,0,1,1,1,38136,103,433,69,8,15,27,0,20,33,3,1,2,2,1,11
7712,69,1,0,0,0,62159,634,62,68,182,17,259,77,70,29,6,2,10,1,0,10
1065,52,0,0,0,0,80695,1918,182,85,557,129,984,193,37,18,5,8,5,1,0,7
7275,44,1,0,1,2,33316,131,268,34,79,1,31,4,4,12,2,1,4,3,0,8
1343,47,0,1,1,2,58554,586,641,55,368,24,68,38,0,88,8,2,6,6,0,15
1384,23,2,1,1,1,17256,62,218,10,6,4,14,8,8,22,2,1,2,2,1,10
9967,41,0,0,1,2,53034,447,395,30,160,15,196,15,11,50,6,1,7,8,0,14
6181,65,2,1,0,0,52203,939,698,36,488,21,238,56,108,28,8,7,11,1,0,14
10507,38,2,0,1,1,59601,797,339,14,691,7,69,0,7,23,2,2,7,4,1,10
2674,57,1,0,1,1,75154,1143,663,79,543,10,205,160,143,82,6,3,6,1,0,9
2698,39,0,0,1,1,47025,415,234,52,254,7,108,20,0,26,6,3,5,3,0,12
3231,42,0,1,1,1,37971,30,216,97,5,4,10,2,2,7,1,0,3,1,0,9
4096,47,1,0,1,1,41335,187,185,24,112,19,21,16,14,5,4,1,4,3,0,11
10476,57,0,1,1,1,67267,251,47,0,134,11,59,15,2,30,3,2,5,1,0,5
5948,40,0,0,1,1,57338,237,61,96,143,6,52,11,8,17,4,1,5,2,0,9
9140,55,2,1,1,2,50523,91,186,89,51,4,24,4,7,1,2,0,4,2,0,8
10258,50,1,0,1,3,35791,35,419,94,27,0,5,0,0,3,1,0,3,2,0,9
5675,55,1,0,1,1,50611,493,633,98,459,0,24,6,0,4,4,5,7,6,1,10
4743,46,1,1,1,1,56242,971,483,72,689,8,167,11,8,88,8,4,11,5,0,14
8805,55,0,0,1,1,48904,371,574,1,283,10,38,0,13,27,7,2,4,4,0,15
1542,40,0,0,1,3,56243,396,181,26,347,0,35,4,3,7,4,2,8,6,0,9
6770,30,0,1,1,1,21355,68,313,5,5,13,14,0,5,31,2,1,2,2,1,8
8773,44,1,1,1,1,57420,322,369,22,280,0,18,0,0,24,5,1,6,3,1,12
10420,60,1,0,1,1,46390,222,55,56,95,14,64,2,9,38,4,2,3,1,0,11
7514,59,2,1,1,2,54342,177,361,74,84,10,34,11,10,28,3,1,4,4,0,9
793,42,0,1,1,1,20895,45,631,24,18,3,17,3,0,4,2,0,3,1,0,11
10909,67,0,1,0,0,92344,1899,165,9,992,24,694,51,19,119,5,10,5,0,2,6
8702,39,2,1,1,2,26907,22,313,10,9,1,7,0,3,2,1,0,3,2,0,8
4791,35,0,1,1,2,44964,41,560,35,19,1,17,2,0,2,1,0,3,1,0,9
2963,36,0,1,0,0,75507,1440,58,56,709,93,374,104,80,80,8,6,6,1,0,11
8216,43,1,1,1,2,53761,325,261,7,158,0,76,13,7,71,4,4,3,6,0,9
8140,42,0,1,1,1,22682,95,269,51,10,14,29,4,2,36,2,1,4,3,0,6
10146,43,1,1,1,1,38887,42,119,17,25,1,13,0,0,3,1,0,3,1,0,8
5289,40,2,0,1,2,41658,72,597,30,8,4,12,15,4,29,1,1,2,2,0,5
2587,43,1,1,1,1,29791,20,45,21,14,0,6,0,0,0,2,0,3,2,0,7
4405,59,1,1,1,2,63915,789,334,2,622,7,115,30,0,15,6,3,12,2,0,11
8663,41,0,0,1,2,39996,15,38,85,11,0,3,0,0,1,1,0,2,1,0,7
2589,43,0,0,1,1,26759,59,142,65,25,3,16,8,5,2,2,1,3,2,0,8
3421,47,1,0,1,1,63841,908,434,64,635,15,100,20,7,131,9,3,9,1,0,15
10490,46,1,1,1,2,51039,417,566,11,100,64,79,65,0,109,6,2,4,2,0,13
4094,54,0,1,1,2,60544,289,673,92,201,2,43,3,5,35,5,1,5,4,0,11
9958,43,0,1,1,1,65685,769,92,54,642,14,49,0,7,57,9,2,9,1,0,14
2534,62,0,1,1,1,37716,188,69,4,97,1,41,6,2,41,4,1,3,2,0,11
4188,58,0,0,1,1,36864,354,685,53,204,5,39,17,0,89,5,2,4,3,0,13
6613,45,1,1,1,1,44511,727,625,39,513,7,133,46,14,14,8,4,8,6,0,16
10827,48,1,1,1,2,36947,146,691,49,88,3,21,4,1,29,3,0,4,4,0,12
5491,64,1,1,1,1,47352,319,444,70,172,12,112,8,0,15,6,1,5,4,0,13
8402,62,1,1,1,1,67087,794,194,40,329,35,222,130,35,43,7,5,8,2,0,11
8783,65,0,1,1,1,57045,454,659,40,296,13,104,11,13,17,4,2,9,3,0,7
10010,62,1,0,1,2,36957,152,661,43,100,2,16,2,1,31,3,2,2,4,0,12
618,38,1,1,1,1,69389,797,639,17,422,7,238,69,46,15,7,2,12,1,0,11
9121,43,0,1,1,1,80134,1690,405,40,1218,16,272,104,0,80,5,3,6,2,3,11
361,46,1,1,1,2,43142,20,131,84,5,1,7,2,1,4,1,0,2,1,0,8
4310,71,0,1,0,0,80589,1428,158,25,507,93,520,242,40,26,5,10,5,1,1,6
2678,25,0,0,1,1,34412,209,501,62,52,12,50,4,36,55,5,0,3,3,0,14
6376,36,0,0,1,1,57537,545,384,83,191,56,139,51,8,100,4,3,8,4,0,8
524,49,2,1,0,0,22634,96,529,47,2,23,11,8,6,46,2,1,2,1,0,10
10341,67,0,1,0,0,51315,222,126,45,68,28,39,16,30,41,2,2,5,1,0,4
5654,43,0,1,1,3,36026,61,105,34,20,4,10,6,4,17,2,0,3,2,0,8
4098,42,0,1,1,2,24639,44,152,3,20,3,16,0,4,1,2,0,4,3,0,8
5824,43,1,1,1,3,34578,8,79,1,7,0,1,0,0,0,1,0,2,1,0,7
7000,43,2,0,0,0,65704,817,259,18,279,172,74,38,8,246,2,10,10,1,0,3
2561,49,0,0,1,1,63810,1371,595,45,977,12,253,16,12,101,4,3,12,4,1,12
5229,46,1,1,1,1,54132,42,133,81,30,1,8,0,0,3,1,0,3,1,0,8
4086,56,0,1,0,0,18690,60,548,77,6,1,7,23,4,19,1,1,2,1,0,9
2428,45,0,1,1,1,28164,78,421,23,3,18,26,11,8,12,2,0,4,3,0,9
8254,41,1,1,1,1,34596,23,442,48,14,0,2,0,0,7,1,0,2,1,0,9
2836,43,1,1,1,1,43269,19,286,61,10,1,7,0,0,1,1,0,2,1,0,9
8418,57,2,0,1,2,38741,61,91,60,7,10,17,8,6,13,2,0,3,2,0,9
1362,43,0,0,0,0,31907,449,482,75,33,87,64,175,16,74,6,1,6,1,0,13
7152,32,1,1,1,1,27100,37,450,64,12,0,13,2,0,10,1,0,3,1,0,8
10033,42,2,0,1,1,31163,38,136,54,2,3,10,11,2,10,1,0,3,1,0,7
9349,30,0,1,0,0,92533,1131,192,84,693,21,118,110,147,42,6,5,11,1,2,8
274,42,0,0,1,2,34853,34,188,75,9,3,15,2,3,2,2,0,3,2,0,8
3388,48,0,0,1,2,70844,294,242,16,129,26,67,3,67,2,6,1,5,5,0,13
922,36,2,1,1,2,31086,48,421,79,16,2,11,3,0,16,1,1,2,2,1,9
8588,54,0,1,1,2,60544,289,673,92,201,2,43,3,5,35,5,1,5,4,0,11
2518,29,2,1,0,0,20491,30,520,16,5,4,5,4,2,10,0,1,2,1,0,7
574,51,0,1,0,0,42523,125,67,96,14,36,11,3,26,35,1,1,4,1,0,3
3220,32,0,1,1,1,39922,156,500,30,29,12,59,19,1,36,3,0,4,2,0,11
5967,63,0,1,1,2,33402,70,346,60,26,2,19,10,5,8,2,1,3,3,0,10
1183,66,1,1,1,2,36408,22,281,11,9,1,4,3,2,3,1,0,2,1,0,7
6856,36,0,1,1,1,21645,65,664,75,14,0,23,4,5,19,3,0,3,3,0,12
4530,67,1,0,0,0,78427,1930,613,36,972,19,595,180,26,138,3,7,10,3,1,6
1553,69,0,1,0,0,82657,2283,275,71,966,168,672,246,105,126,7,5,10,1,2,11
4682,57,0,1,0,0,51876,310,257,88,99,27,102,28,48,6,2,2,8,1,0,3
8204,44,2,1,0,0,78041,1319,560,93,482,35,553,72,160,17,4,4,9,1,0,6
5221,58,0,1,1,1,52852,879,575,93,714,8,99,11,0,47,10,7,5,4,1,18
1232,33,1,1,0,0,70038,1244,247,54,587,54,348,71,54,130,4,4,8,1,0,6
1927,42,2,1,1,1,69401,690,98,41,399,27,159,58,8,39,4,4,5,4,0,6
5788,43,0,1,1,1,46053,209,497,46,56,10,92,19,7,25,3,2,4,3,0,8
6652,50,0,1,0,0,77343,1134,20,28,227,151,573,98,54,31,3,4,9,1,0,4
6246,62,0,0,0,0,73892,1507,228,40,703,102,601,0,58,43,3,11,8,1,0,4
5975,48,1,0,1,1,40304,57,272,82,37,0,17,0,0,3,2,0,3,1,0,9
6875,50,1,1,0,0,32727,529,670,38,167,13,180,86,13,70,7,3,5,2,0,15
4399,46,0,1,0,0,68695,1091,4,3,458,81,356,106,50,40,4,4,7,1,0,6
4042,44,0,0,1,1,43300,180,624,87,91,3,52,2,1,31,4,0,4,3,0,12
2157,43,0,1,1,2,26290,77,533,49,15,8,16,11,5,22,2,0,4,4,0,8
10133,45,0,0,0,0,93790,2349,137,16,1302,68,731,89,114,45,6,7,12,0,3,8
2525,41,1,1,0,0,38410,534,653,65,153,64,123,116,64,14,5,2,9,2,0,11
8233,65,1,0,1,1,64866,556,154,9,508,5,21,7,5,10,7,3,7,4,1,12
9483,56,0,1,1,1,57957,637,314,24,290,59,177,77,5,29,4,6,8,7,0,7
2945,60,1,1,1,2,46015,46,77,25,38,0,2,0,0,6,1,0,3,1,2,8
10403,37,0,1,1,1,16531,44,11,43,2,13,6,7,5,11,3,0,3,3,0,10
5074,29,1,1,1,1,28072,47,356,10,30,0,10,2,0,5,1,0,3,1,0,8
10524,52,1,0,1,1,49476,795,374,29,386,23,95,54,41,196,2,11,5,4,0,4
4690,62,0,1,1,1,50725,586,501,45,443,10,75,0,10,48,8,1,8,4,0,16
7521,63,0,1,0,0,83844,1574,413,57,901,31,345,75,31,191,4,4,11,1,1,5
7196,65,1,1,1,2,41145,13,141,20,9,0,3,0,0,1,0,0,3,1,0,3
4406,45,0,1,1,1,67419,1471,529,29,846,84,352,91,56,42,9,4,8,4,0,14
9672,45,2,1,1,2,23162,65,190,82,8,3,9,19,4,22,1,1,3,3,0,7
4864,38,0,1,1,1,34380,175,423,68,72,7,58,13,1,24,4,1,3,4,0,12
4706,49,0,0,1,1,34704,40,428,65,29,0,5,0,1,5,1,0,3,1,0,6
4070,46,1,1,1,2,94871,1078,666,99,169,24,553,188,0,144,8,5,4,1,2,15
25,57,0,1,1,1,65148,1115,590,9,460,35,422,33,12,153,6,6,7,2,0,10
3697,61,0,1,1,1,39898,134,502,20,69,8,26,12,7,12,3,0,4,2,0,10
217,59,1,0,0,0,64857,1540,583,78,556,14,717,210,0,43,7,5,10,1,0,11
4220,45,1,1,1,1,59892,87,239,26,73,0,13,0,1,0,2,1,3,1,0,5
5286,28,1,0,0,0,41020,217,244,68,112,1,54,7,7,36,3,2,4,1,0,6
9559,54,1,1,1,1,57072,1034,156,79,944,0,60,0,0,30,7,5,13,2,1,12
2849,36,0,0,1,1,60474,1180,454,25,265,199,303,234,9,170,10,2,12,7,0,17
7787,55,0,1,1,1,62807,819,667,83,526,28,135,10,21,99,5,3,12,3,0,10
3102,34,2,1,1,1,19414,32,256,32,2,3,12,3,5,7,1,0,3,1,0,9
5868,35,0,1,1,1,19107,46,311,49,2,4,9,10,5,16,1,0,3,2,0,8
8370,39,2,1,1,1,75484,1159,696,50,378,97,259,197,194,34,7,3,6,2,0,11
9988,39,1,0,1,1,70379,860,483,84,553,25,142,65,67,8,6,3,13,3,0,10
2939,45,1,1,0,0,79419,1631,7,96,751,127,687,20,15,31,4,6,4,1,0,6
5529,69,1,1,1,3,64014,444,19,56,406,0,30,0,0,8,8,2,5,7,1,15
9743,60,0,1,1,1,76998,1910,534,85,1449,89,161,69,35,107,11,8,8,2,1,17
5763,43,1,1,1,1,49854,380,231,63,123,17,171,39,0,30,6,2,5,5,0,12
3478,44,1,1,1,2,60585,736,370,17,267,42,309,55,42,21,7,4,9,10,0,12
7494,65,1,0,1,2,42873,269,524,11,209,0,40,3,2,15,6,1,4,4,0,14
1763,27,0,1,0,0,87679,2524,337,62,1259,172,815,97,148,33,7,11,10,1,3,11
7250,37,0,1,1,1,57867,612,271,48,344,35,178,15,23,17,7,2,9,7,0,13
2005,25,0,1,1,1,35765,75,200,86,22,3,30,0,5,15,2,0,4,2,0,8
10770,56,0,1,0,0,65492,1045,154,73,247,161,295,210,85,47,4,7,13,2,0,6
6885,38,0,0,1,1,32952,55,210,36,38,0,12,3,1,1,2,0,3,1,0,9
2072,46,1,1,1,1,53374,1064,682,34,896,10,101,13,10,34,4,2,9,6,1,13
9463,56,0,1,1,1,71706,1443,593,16,931,56,253,91,98,14,9,5,7,4,0,14
6318,27,0,1,0,0,68487,1366,532,48,758,12,385,33,89,89,9,7,13,1,0,13
4093,40,1,1,1,2,53253,436,503,61,216,9,57,20,9,125,4,3,5,7,0,9
5751,42,2,0,1,1,31163,38,136,54,2,3,10,11,2,10,1,0,3,1,0,7
3340,38,0,1,1,1,42014,436,681,56,244,15,108,4,15,50,7,1,6,6,0,15
3594,42,1,1,1,2,54108,747,601,74,539,6,91,8,6,97,8,2,9,13,0,16
3584,60,1,0,0,0,49667,1396,678,35,1181,26,120,17,13,39,5,10,5,2,1,13
3643,41,1,1,0,0,63206,928,101,65,750,8,125,11,8,26,4,3,6,1,1,6
851,43,1,1,1,2,57136,642,355,48,306,5,109,21,109,92,5,2,10,9,0,11
7706,40,2,1,1,1,46772,1048,599,88,350,104,189,197,151,57,11,8,5,6,1,19
3967,44,1,1,0,0,78931,943,247,19,331,197,170,58,152,35,2,8,13,1,0,3
10128,57,0,1,1,1,53977,907,386,21,620,16,165,0,24,82,5,5,12,5,0,10
486,27,0,1,0,0,84219,1198,147,27,434,137,400,45,137,45,3,4,10,1,0,4
9,40,1,0,1,2,46098,120,680,86,57,0,27,0,0,36,3,2,2,4,0,11
9451,50,0,1,1,1,73538,1658,581,92,811,76,428,99,137,107,10,4,9,3,0,17
9264,29,0,1,0,0,79529,1638,63,1,423,42,706,73,197,197,4,8,9,1,0,6
3865,38,2,1,0,0,20981,73,425,14,2,12,10,6,13,30,3,1,2,1,0,11
2853,35,0,0,1,1,51766,275,110,74,60,51,87,6,20,51,4,2,4,2,0,9
1490,53,0,1,1,1,55759,854,578,84,675,0,85,10,7,77,10,3,8,5,0,18
6310,37,0,1,1,1,33039,78,293,4,30,8,12,8,8,12,2,0,4,1,0,7
10380,43,1,1,1,1,37787,106,282,50,40,1,40,4,3,18,3,0,3,1,0,11
